# written by /home/mroughan/Reports/Networking/Topology/Waxman/Matlab/Estimation/G.m (Matlab version 0.03)
# written on 01-Jun-2016
# 
# parameters 
#    region = unit square
# format:   s,   G(s)
 3.794,  0.206352
 3.795,  0.206285
 3.796,  0.206218
 3.797,  0.206151
 3.798,  0.206084
 3.799,  0.206018
 3.800,  0.205951
 3.801,  0.205884
 3.802,  0.205817
 3.803,  0.205750
 3.804,  0.205684
 3.805,  0.205617
 3.806,  0.205550
 3.807,  0.205484
 3.808,  0.205417
 3.809,  0.205351
 3.810,  0.205284
 3.811,  0.205218
 3.812,  0.205151
 3.813,  0.205085
 3.814,  0.205018
 3.815,  0.204952
 3.816,  0.204886
 3.817,  0.204819
 3.818,  0.204753
 3.819,  0.204687
 3.820,  0.204621
 3.821,  0.204554
 3.822,  0.204488
 3.823,  0.204422
 3.824,  0.204356
 3.825,  0.204290
 3.826,  0.204224
 3.827,  0.204158
 3.828,  0.204092
 3.829,  0.204026
 3.830,  0.203960
 3.831,  0.203894
 3.832,  0.203828
 3.833,  0.203762
 3.834,  0.203696
 3.835,  0.203631
 3.836,  0.203565
 3.837,  0.203499
 3.838,  0.203434
 3.839,  0.203368
 3.840,  0.203302
 3.841,  0.203237
 3.842,  0.203171
 3.843,  0.203105
 3.844,  0.203040
 3.845,  0.202974
 3.846,  0.202909
 3.847,  0.202844
 3.848,  0.202778
 3.849,  0.202713
 3.850,  0.202647
 3.851,  0.202582
 3.852,  0.202517
 3.853,  0.202452
 3.854,  0.202386
 3.855,  0.202321
 3.856,  0.202256
 3.857,  0.202191
 3.858,  0.202126
 3.859,  0.202061
 3.860,  0.201996
 3.861,  0.201931
 3.862,  0.201866
 3.863,  0.201801
 3.864,  0.201736
 3.865,  0.201671
 3.866,  0.201606
 3.867,  0.201541
 3.868,  0.201476
 3.869,  0.201411
 3.870,  0.201347
 3.871,  0.201282
 3.872,  0.201217
 3.873,  0.201152
 3.874,  0.201088
 3.875,  0.201023
 3.876,  0.200959
 3.877,  0.200894
 3.878,  0.200829
 3.879,  0.200765
 3.880,  0.200700
 3.881,  0.200636
 3.882,  0.200572
 3.883,  0.200507
 3.884,  0.200443
 3.885,  0.200379
 3.886,  0.200314
 3.887,  0.200250
 3.888,  0.200186
 3.889,  0.200121
 3.890,  0.200057
 3.891,  0.199993
 3.892,  0.199929
 3.893,  0.199865
 3.894,  0.199801
 3.895,  0.199737
 3.896,  0.199673
 3.897,  0.199609
 3.898,  0.199545
 3.899,  0.199481
 3.900,  0.199417
 3.901,  0.199353
 3.902,  0.199289
 3.903,  0.199225
 3.904,  0.199162
 3.905,  0.199098
 3.906,  0.199034
 3.907,  0.198970
 3.908,  0.198907
 3.909,  0.198843
 3.910,  0.198779
 3.911,  0.198716
 3.912,  0.198652
 3.913,  0.198589
 3.914,  0.198525
 3.915,  0.198462
 3.916,  0.198398
 3.917,  0.198335
 3.918,  0.198271
 3.919,  0.198208
 3.920,  0.198145
 3.921,  0.198081
 3.922,  0.198018
 3.923,  0.197955
 3.924,  0.197891
 3.925,  0.197828
 3.926,  0.197765
 3.927,  0.197702
 3.928,  0.197639
 3.929,  0.197576
 3.930,  0.197513
 3.931,  0.197450
 3.932,  0.197387
 3.933,  0.197324
 3.934,  0.197261
 3.935,  0.197198
 3.936,  0.197135
 3.937,  0.197072
 3.938,  0.197009
 3.939,  0.196946
 3.940,  0.196883
 3.941,  0.196821
 3.942,  0.196758
 3.943,  0.196695
 3.944,  0.196633
 3.945,  0.196570
 3.946,  0.196507
 3.947,  0.196445
 3.948,  0.196382
 3.949,  0.196320
 3.950,  0.196257
 3.951,  0.196195
 3.952,  0.196132
 3.953,  0.196070
 3.954,  0.196007
 3.955,  0.195945
 3.956,  0.195883
 3.957,  0.195820
 3.958,  0.195758
 3.959,  0.195696
 3.960,  0.195633
 3.961,  0.195571
 3.962,  0.195509
 3.963,  0.195447
 3.964,  0.195385
 3.965,  0.195323
 3.966,  0.195261
 3.967,  0.195199
 3.968,  0.195137
 3.969,  0.195075
 3.970,  0.195013
 3.971,  0.194951
 3.972,  0.194889
 3.973,  0.194827
 3.974,  0.194765
 3.975,  0.194703
 3.976,  0.194641
 3.977,  0.194580
 3.978,  0.194518
 3.979,  0.194456
 3.980,  0.194394
 3.981,  0.194333
 3.982,  0.194271
 3.983,  0.194209
 3.984,  0.194148
 3.985,  0.194086
 3.986,  0.194025
 3.987,  0.193963
 3.988,  0.193902
 3.989,  0.193840
 3.990,  0.193779
 3.991,  0.193718
 3.992,  0.193656
 3.993,  0.193595
 3.994,  0.193534
 3.995,  0.193472
 3.996,  0.193411
 3.997,  0.193350
 3.998,  0.193289
 3.999,  0.193227
 4.000,  0.193166
 4.001,  0.193105
 4.002,  0.193044
 4.003,  0.192983
 4.004,  0.192922
 4.005,  0.192861
 4.006,  0.192800
 4.007,  0.192739
 4.008,  0.192678
 4.009,  0.192617
 4.010,  0.192556
 4.011,  0.192495
 4.012,  0.192434
 4.013,  0.192374
 4.014,  0.192313
 4.015,  0.192252
 4.016,  0.192191
 4.017,  0.192131
 4.018,  0.192070
 4.019,  0.192009
 4.020,  0.191949
 4.021,  0.191888
 4.022,  0.191828
 4.023,  0.191767
 4.024,  0.191706
 4.025,  0.191646
 4.026,  0.191586
 4.027,  0.191525
 4.028,  0.191465
 4.029,  0.191404
 4.030,  0.191344
 4.031,  0.191284
 4.032,  0.191223
 4.033,  0.191163
 4.034,  0.191103
 4.035,  0.191043
 4.036,  0.190982
 4.037,  0.190922
 4.038,  0.190862
 4.039,  0.190802
 4.040,  0.190742
 4.041,  0.190682
 4.042,  0.190622
 4.043,  0.190562
 4.044,  0.190502
 4.045,  0.190442
 4.046,  0.190382
 4.047,  0.190322
 4.048,  0.190262
 4.049,  0.190202
 4.050,  0.190142
 4.051,  0.190083
 4.052,  0.190023
 4.053,  0.189963
 4.054,  0.189903
 4.055,  0.189844
 4.056,  0.189784
 4.057,  0.189724
 4.058,  0.189665
 4.059,  0.189605
 4.060,  0.189545
 4.061,  0.189486
 4.062,  0.189426
 4.063,  0.189367
 4.064,  0.189307
 4.065,  0.189248
 4.066,  0.189189
 4.067,  0.189129
 4.068,  0.189070
 4.069,  0.189010
 4.070,  0.188951
 4.071,  0.188892
 4.072,  0.188833
 4.073,  0.188773
 4.074,  0.188714
 4.075,  0.188655
 4.076,  0.188596
 4.077,  0.188537
 4.078,  0.188478
 4.079,  0.188419
 4.080,  0.188359
 4.081,  0.188300
 4.082,  0.188241
 4.083,  0.188182
 4.084,  0.188123
 4.085,  0.188065
 4.086,  0.188006
 4.087,  0.187947
 4.088,  0.187888
 4.089,  0.187829
 4.090,  0.187770
 4.091,  0.187712
 4.092,  0.187653
 4.093,  0.187594
 4.094,  0.187535
 4.095,  0.187477
 4.096,  0.187418
 4.097,  0.187359
 4.098,  0.187301
 4.099,  0.187242
 4.100,  0.187184
 4.101,  0.187125
 4.102,  0.187067
 4.103,  0.187008
 4.104,  0.186950
 4.105,  0.186891
 4.106,  0.186833
 4.107,  0.186775
 4.108,  0.186716
 4.109,  0.186658
 4.110,  0.186600
 4.111,  0.186541
 4.112,  0.186483
 4.113,  0.186425
 4.114,  0.186367
 4.115,  0.186309
 4.116,  0.186250
 4.117,  0.186192
 4.118,  0.186134
 4.119,  0.186076
 4.120,  0.186018
 4.121,  0.185960
 4.122,  0.185902
 4.123,  0.185844
 4.124,  0.185786
 4.125,  0.185728
 4.126,  0.185671
 4.127,  0.185613
 4.128,  0.185555
 4.129,  0.185497
 4.130,  0.185439
 4.131,  0.185381
 4.132,  0.185324
 4.133,  0.185266
 4.134,  0.185208
 4.135,  0.185151
 4.136,  0.185093
 4.137,  0.185035
 4.138,  0.184978
 4.139,  0.184920
 4.140,  0.184863
 4.141,  0.184805
 4.142,  0.184748
 4.143,  0.184690
 4.144,  0.184633
 4.145,  0.184575
 4.146,  0.184518
 4.147,  0.184461
 4.148,  0.184403
 4.149,  0.184346
 4.150,  0.184289
 4.151,  0.184231
 4.152,  0.184174
 4.153,  0.184117
 4.154,  0.184060
 4.155,  0.184003
 4.156,  0.183946
 4.157,  0.183888
 4.158,  0.183831
 4.159,  0.183774
 4.160,  0.183717
 4.161,  0.183660
 4.162,  0.183603
 4.163,  0.183546
 4.164,  0.183489
 4.165,  0.183432
 4.166,  0.183375
 4.167,  0.183319
 4.168,  0.183262
 4.169,  0.183205
 4.170,  0.183148
 4.171,  0.183091
 4.172,  0.183035
 4.173,  0.182978
 4.174,  0.182921
 4.175,  0.182865
 4.176,  0.182808
 4.177,  0.182751
 4.178,  0.182695
 4.179,  0.182638
 4.180,  0.182582
 4.181,  0.182525
 4.182,  0.182468
 4.183,  0.182412
 4.184,  0.182356
 4.185,  0.182299
 4.186,  0.182243
 4.187,  0.182186
 4.188,  0.182130
 4.189,  0.182074
 4.190,  0.182017
 4.191,  0.181961
 4.192,  0.181905
 4.193,  0.181849
 4.194,  0.181792
 4.195,  0.181736
 4.196,  0.181680
 4.197,  0.181624
 4.198,  0.181568
 4.199,  0.181512
 4.200,  0.181456
 4.201,  0.181400
 4.202,  0.181344
 4.203,  0.181288
 4.204,  0.181232
 4.205,  0.181176
 4.206,  0.181120
 4.207,  0.181064
 4.208,  0.181008
 4.209,  0.180952
 4.210,  0.180896
 4.211,  0.180840
 4.212,  0.180785
 4.213,  0.180729
 4.214,  0.180673
 4.215,  0.180617
 4.216,  0.180562
 4.217,  0.180506
 4.218,  0.180450
 4.219,  0.180395
 4.220,  0.180339
 4.221,  0.180284
 4.222,  0.180228
 4.223,  0.180173
 4.224,  0.180117
 4.225,  0.180062
 4.226,  0.180006
 4.227,  0.179951
 4.228,  0.179895
 4.229,  0.179840
 4.230,  0.179785
 4.231,  0.179729
 4.232,  0.179674
 4.233,  0.179619
 4.234,  0.179564
 4.235,  0.179508
 4.236,  0.179453
 4.237,  0.179398
 4.238,  0.179343
 4.239,  0.179288
 4.240,  0.179233
 4.241,  0.179177
 4.242,  0.179122
 4.243,  0.179067
 4.244,  0.179012
 4.245,  0.178957
 4.246,  0.178902
 4.247,  0.178847
 4.248,  0.178792
 4.249,  0.178738
 4.250,  0.178683
 4.251,  0.178628
 4.252,  0.178573
 4.253,  0.178518
 4.254,  0.178463
 4.255,  0.178409
 4.256,  0.178354
 4.257,  0.178299
 4.258,  0.178244
 4.259,  0.178190
 4.260,  0.178135
 4.261,  0.178081
 4.262,  0.178026
 4.263,  0.177971
 4.264,  0.177917
 4.265,  0.177862
 4.266,  0.177808
 4.267,  0.177753
 4.268,  0.177699
 4.269,  0.177644
 4.270,  0.177590
 4.271,  0.177536
 4.272,  0.177481
 4.273,  0.177427
 4.274,  0.177373
 4.275,  0.177318
 4.276,  0.177264
 4.277,  0.177210
 4.278,  0.177156
 4.279,  0.177101
 4.280,  0.177047
 4.281,  0.176993
 4.282,  0.176939
 4.283,  0.176885
 4.284,  0.176831
 4.285,  0.176777
 4.286,  0.176723
 4.287,  0.176669
 4.288,  0.176615
 4.289,  0.176561
 4.290,  0.176507
 4.291,  0.176453
 4.292,  0.176399
 4.293,  0.176345
 4.294,  0.176291
 4.295,  0.176237
 4.296,  0.176183
 4.297,  0.176130
 4.298,  0.176076
 4.299,  0.176022
 4.300,  0.175968
 4.301,  0.175915
 4.302,  0.175861
 4.303,  0.175807
 4.304,  0.175754
 4.305,  0.175700
 4.306,  0.175647
 4.307,  0.175593
 4.308,  0.175540
 4.309,  0.175486
 4.310,  0.175433
 4.311,  0.175379
 4.312,  0.175326
 4.313,  0.175272
 4.314,  0.175219
 4.315,  0.175165
 4.316,  0.175112
 4.317,  0.175059
 4.318,  0.175005
 4.319,  0.174952
 4.320,  0.174899
 4.321,  0.174846
 4.322,  0.174792
 4.323,  0.174739
 4.324,  0.174686
 4.325,  0.174633
 4.326,  0.174580
 4.327,  0.174527
 4.328,  0.174474
 4.329,  0.174421
 4.330,  0.174367
 4.331,  0.174314
 4.332,  0.174261
 4.333,  0.174208
 4.334,  0.174156
 4.335,  0.174103
 4.336,  0.174050
 4.337,  0.173997
 4.338,  0.173944
 4.339,  0.173891
 4.340,  0.173838
 4.341,  0.173786
 4.342,  0.173733
 4.343,  0.173680
 4.344,  0.173627
 4.345,  0.173575
 4.346,  0.173522
 4.347,  0.173469
 4.348,  0.173417
 4.349,  0.173364
 4.350,  0.173311
 4.351,  0.173259
 4.352,  0.173206
 4.353,  0.173154
 4.354,  0.173101
 4.355,  0.173049
 4.356,  0.172996
 4.357,  0.172944
 4.358,  0.172891
 4.359,  0.172839
 4.360,  0.172787
 4.361,  0.172734
 4.362,  0.172682
 4.363,  0.172630
 4.364,  0.172577
 4.365,  0.172525
 4.366,  0.172473
 4.367,  0.172421
 4.368,  0.172369
 4.369,  0.172316
 4.370,  0.172264
 4.371,  0.172212
 4.372,  0.172160
 4.373,  0.172108
 4.374,  0.172056
 4.375,  0.172004
 4.376,  0.171952
 4.377,  0.171900
 4.378,  0.171848
 4.379,  0.171796
 4.380,  0.171744
 4.381,  0.171692
 4.382,  0.171640
 4.383,  0.171588
 4.384,  0.171537
 4.385,  0.171485
 4.386,  0.171433
 4.387,  0.171381
 4.388,  0.171329
 4.389,  0.171278
 4.390,  0.171226
 4.391,  0.171174
 4.392,  0.171123
 4.393,  0.171071
 4.394,  0.171019
 4.395,  0.170968
 4.396,  0.170916
 4.397,  0.170865
 4.398,  0.170813
 4.399,  0.170762
 4.400,  0.170710
 4.401,  0.170659
 4.402,  0.170607
 4.403,  0.170556
 4.404,  0.170504
 4.405,  0.170453
 4.406,  0.170402
 4.407,  0.170350
 4.408,  0.170299
 4.409,  0.170248
 4.410,  0.170196
 4.411,  0.170145
 4.412,  0.170094
 4.413,  0.170043
 4.414,  0.169991
 4.415,  0.169940
 4.416,  0.169889
 4.417,  0.169838
 4.418,  0.169787
 4.419,  0.169736
 4.420,  0.169685
 4.421,  0.169634
 4.422,  0.169583
 4.423,  0.169532
 4.424,  0.169481
 4.425,  0.169430
 4.426,  0.169379
 4.427,  0.169328
 4.428,  0.169277
 4.429,  0.169226
 4.430,  0.169175
 4.431,  0.169125
 4.432,  0.169074
 4.433,  0.169023
 4.434,  0.168972
 4.435,  0.168921
 4.436,  0.168871
 4.437,  0.168820
 4.438,  0.168769
 4.439,  0.168719
 4.440,  0.168668
 4.441,  0.168617
 4.442,  0.168567
 4.443,  0.168516
 4.444,  0.168466
 4.445,  0.168415
 4.446,  0.168365
 4.447,  0.168314
 4.448,  0.168264
 4.449,  0.168213
 4.450,  0.168163
 4.451,  0.168113
 4.452,  0.168062
 4.453,  0.168012
 4.454,  0.167961
 4.455,  0.167911
 4.456,  0.167861
 4.457,  0.167811
 4.458,  0.167760
 4.459,  0.167710
 4.460,  0.167660
 4.461,  0.167610
 4.462,  0.167560
 4.463,  0.167509
 4.464,  0.167459
 4.465,  0.167409
 4.466,  0.167359
 4.467,  0.167309
 4.468,  0.167259
 4.469,  0.167209
 4.470,  0.167159
 4.471,  0.167109
 4.472,  0.167059
 4.473,  0.167009
 4.474,  0.166959
 4.475,  0.166909
 4.476,  0.166859
 4.477,  0.166810
 4.478,  0.166760
 4.479,  0.166710
 4.480,  0.166660
 4.481,  0.166610
 4.482,  0.166561
 4.483,  0.166511
 4.484,  0.166461
 4.485,  0.166411
 4.486,  0.166362
 4.487,  0.166312
 4.488,  0.166263
 4.489,  0.166213
 4.490,  0.166163
 4.491,  0.166114
 4.492,  0.166064
 4.493,  0.166015
 4.494,  0.165965
 4.495,  0.165916
 4.496,  0.165866
 4.497,  0.165817
 4.498,  0.165767
 4.499,  0.165718
 4.500,  0.165669
 4.501,  0.165619
 4.502,  0.165570
 4.503,  0.165521
 4.504,  0.165471
 4.505,  0.165422
 4.506,  0.165373
 4.507,  0.165324
 4.508,  0.165274
 4.509,  0.165225
 4.510,  0.165176
 4.511,  0.165127
 4.512,  0.165078
 4.513,  0.165029
 4.514,  0.164980
 4.515,  0.164930
 4.516,  0.164881
 4.517,  0.164832
 4.518,  0.164783
 4.519,  0.164734
 4.520,  0.164685
 4.521,  0.164636
 4.522,  0.164588
 4.523,  0.164539
 4.524,  0.164490
 4.525,  0.164441
 4.526,  0.164392
 4.527,  0.164343
 4.528,  0.164294
 4.529,  0.164246
 4.530,  0.164197
 4.531,  0.164148
 4.532,  0.164099
 4.533,  0.164051
 4.534,  0.164002
 4.535,  0.163953
 4.536,  0.163905
 4.537,  0.163856
 4.538,  0.163808
 4.539,  0.163759
 4.540,  0.163710
 4.541,  0.163662
 4.542,  0.163613
 4.543,  0.163565
 4.544,  0.163516
 4.545,  0.163468
 4.546,  0.163419
 4.547,  0.163371
 4.548,  0.163323
 4.549,  0.163274
 4.550,  0.163226
 4.551,  0.163178
 4.552,  0.163129
 4.553,  0.163081
 4.554,  0.163033
 4.555,  0.162984
 4.556,  0.162936
 4.557,  0.162888
 4.558,  0.162840
 4.559,  0.162792
 4.560,  0.162743
 4.561,  0.162695
 4.562,  0.162647
 4.563,  0.162599
 4.564,  0.162551
 4.565,  0.162503
 4.566,  0.162455
 4.567,  0.162407
 4.568,  0.162359
 4.569,  0.162311
 4.570,  0.162263
 4.571,  0.162215
 4.572,  0.162167
 4.573,  0.162119
 4.574,  0.162071
 4.575,  0.162023
 4.576,  0.161976
 4.577,  0.161928
 4.578,  0.161880
 4.579,  0.161832
 4.580,  0.161784
 4.581,  0.161737
 4.582,  0.161689
 4.583,  0.161641
 4.584,  0.161594
 4.585,  0.161546
 4.586,  0.161498
 4.587,  0.161451
 4.588,  0.161403
 4.589,  0.161355
 4.590,  0.161308
 4.591,  0.161260
 4.592,  0.161213
 4.593,  0.161165
 4.594,  0.161118
 4.595,  0.161070
 4.596,  0.161023
 4.597,  0.160975
 4.598,  0.160928
 4.599,  0.160881
 4.600,  0.160833
 4.601,  0.160786
 4.602,  0.160739
 4.603,  0.160691
 4.604,  0.160644
 4.605,  0.160597
 4.606,  0.160549
 4.607,  0.160502
 4.608,  0.160455
 4.609,  0.160408
 4.610,  0.160361
 4.611,  0.160314
 4.612,  0.160266
 4.613,  0.160219
 4.614,  0.160172
 4.615,  0.160125
 4.616,  0.160078
 4.617,  0.160031
 4.618,  0.159984
 4.619,  0.159937
 4.620,  0.159890
 4.621,  0.159843
 4.622,  0.159796
 4.623,  0.159749
 4.624,  0.159702
 4.625,  0.159655
 4.626,  0.159609
 4.627,  0.159562
 4.628,  0.159515
 4.629,  0.159468
 4.630,  0.159421
 4.631,  0.159375
 4.632,  0.159328
 4.633,  0.159281
 4.634,  0.159234
 4.635,  0.159188
 4.636,  0.159141
 4.637,  0.159094
 4.638,  0.159048
 4.639,  0.159001
 4.640,  0.158954
 4.641,  0.158908
 4.642,  0.158861
 4.643,  0.158815
 4.644,  0.158768
 4.645,  0.158722
 4.646,  0.158675
 4.647,  0.158629
 4.648,  0.158582
 4.649,  0.158536
 4.650,  0.158490
 4.651,  0.158443
 4.652,  0.158397
 4.653,  0.158351
 4.654,  0.158304
 4.655,  0.158258
 4.656,  0.158212
 4.657,  0.158165
 4.658,  0.158119
 4.659,  0.158073
 4.660,  0.158027
 4.661,  0.157980
 4.662,  0.157934
 4.663,  0.157888
 4.664,  0.157842
 4.665,  0.157796
 4.666,  0.157750
 4.667,  0.157704
 4.668,  0.157658
 4.669,  0.157612
 4.670,  0.157566
 4.671,  0.157520
 4.672,  0.157474
 4.673,  0.157428
 4.674,  0.157382
 4.675,  0.157336
 4.676,  0.157290
 4.677,  0.157244
 4.678,  0.157198
 4.679,  0.157152
 4.680,  0.157106
 4.681,  0.157061
 4.682,  0.157015
 4.683,  0.156969
 4.684,  0.156923
 4.685,  0.156877
 4.686,  0.156832
 4.687,  0.156786
 4.688,  0.156740
 4.689,  0.156695
 4.690,  0.156649
 4.691,  0.156603
 4.692,  0.156558
 4.693,  0.156512
 4.694,  0.156467
 4.695,  0.156421
 4.696,  0.156376
 4.697,  0.156330
 4.698,  0.156285
 4.699,  0.156239
 4.700,  0.156194
 4.701,  0.156148
 4.702,  0.156103
 4.703,  0.156057
 4.704,  0.156012
 4.705,  0.155967
 4.706,  0.155921
 4.707,  0.155876
 4.708,  0.155831
 4.709,  0.155785
 4.710,  0.155740
 4.711,  0.155695
 4.712,  0.155650
 4.713,  0.155604
 4.714,  0.155559
 4.715,  0.155514
 4.716,  0.155469
 4.717,  0.155424
 4.718,  0.155379
 4.719,  0.155333
 4.720,  0.155288
 4.721,  0.155243
 4.722,  0.155198
 4.723,  0.155153
 4.724,  0.155108
 4.725,  0.155063
 4.726,  0.155018
 4.727,  0.154973
 4.728,  0.154928
 4.729,  0.154883
 4.730,  0.154838
 4.731,  0.154794
 4.732,  0.154749
 4.733,  0.154704
 4.734,  0.154659
 4.735,  0.154614
 4.736,  0.154569
 4.737,  0.154525
 4.738,  0.154480
 4.739,  0.154435
 4.740,  0.154390
 4.741,  0.154346
 4.742,  0.154301
 4.743,  0.154256
 4.744,  0.154212
 4.745,  0.154167
 4.746,  0.154122
 4.747,  0.154078
 4.748,  0.154033
 4.749,  0.153989
 4.750,  0.153944
 4.751,  0.153900
 4.752,  0.153855
 4.753,  0.153811
 4.754,  0.153766
 4.755,  0.153722
 4.756,  0.153677
 4.757,  0.153633
 4.758,  0.153588
 4.759,  0.153544
 4.760,  0.153500
 4.761,  0.153455
 4.762,  0.153411
 4.763,  0.153367
 4.764,  0.153322
 4.765,  0.153278
 4.766,  0.153234
 4.767,  0.153190
 4.768,  0.153145
 4.769,  0.153101
 4.770,  0.153057
 4.771,  0.153013
 4.772,  0.152969
 4.773,  0.152925
 4.774,  0.152881
 4.775,  0.152836
 4.776,  0.152792
 4.777,  0.152748
 4.778,  0.152704
 4.779,  0.152660
 4.780,  0.152616
 4.781,  0.152572
 4.782,  0.152528
 4.783,  0.152484
 4.784,  0.152440
 4.785,  0.152396
 4.786,  0.152353
 4.787,  0.152309
 4.788,  0.152265
 4.789,  0.152221
 4.790,  0.152177
 4.791,  0.152133
 4.792,  0.152090
 4.793,  0.152046
 4.794,  0.152002
 4.795,  0.151958
 4.796,  0.151915
 4.797,  0.151871
 4.798,  0.151827
 4.799,  0.151784
 4.800,  0.151740
 4.801,  0.151696
 4.802,  0.151653
 4.803,  0.151609
 4.804,  0.151566
 4.805,  0.151522
 4.806,  0.151478
 4.807,  0.151435
 4.808,  0.151391
 4.809,  0.151348
 4.810,  0.151304
 4.811,  0.151261
 4.812,  0.151218
 4.813,  0.151174
 4.814,  0.151131
 4.815,  0.151087
 4.816,  0.151044
 4.817,  0.151001
 4.818,  0.150957
 4.819,  0.150914
 4.820,  0.150871
 4.821,  0.150827
 4.822,  0.150784
 4.823,  0.150741
 4.824,  0.150698
 4.825,  0.150654
 4.826,  0.150611
 4.827,  0.150568
 4.828,  0.150525
 4.829,  0.150482
 4.830,  0.150439
 4.831,  0.150396
 4.832,  0.150353
 4.833,  0.150309
 4.834,  0.150266
 4.835,  0.150223
 4.836,  0.150180
 4.837,  0.150137
 4.838,  0.150094
 4.839,  0.150051
 4.840,  0.150008
 4.841,  0.149966
 4.842,  0.149923
 4.843,  0.149880
 4.844,  0.149837
 4.845,  0.149794
 4.846,  0.149751
 4.847,  0.149708
 4.848,  0.149665
 4.849,  0.149623
 4.850,  0.149580
 4.851,  0.149537
 4.852,  0.149494
 4.853,  0.149452
 4.854,  0.149409
 4.855,  0.149366
 4.856,  0.149324
 4.857,  0.149281
 4.858,  0.149238
 4.859,  0.149196
 4.860,  0.149153
 4.861,  0.149111
 4.862,  0.149068
 4.863,  0.149025
 4.864,  0.148983
 4.865,  0.148940
 4.866,  0.148898
 4.867,  0.148855
 4.868,  0.148813
 4.869,  0.148770
 4.870,  0.148728
 4.871,  0.148686
 4.872,  0.148643
 4.873,  0.148601
 4.874,  0.148558
 4.875,  0.148516
 4.876,  0.148474
 4.877,  0.148432
 4.878,  0.148389
 4.879,  0.148347
 4.880,  0.148305
 4.881,  0.148262
 4.882,  0.148220
 4.883,  0.148178
 4.884,  0.148136
 4.885,  0.148094
 4.886,  0.148051
 4.887,  0.148009
 4.888,  0.147967
 4.889,  0.147925
 4.890,  0.147883
 4.891,  0.147841
 4.892,  0.147799
 4.893,  0.147757
 4.894,  0.147715
 4.895,  0.147673
 4.896,  0.147631
 4.897,  0.147589
 4.898,  0.147547
